Date,Open,High,Low,Close,Adj Close,Volume
2008-08-08,211.238007,214.250000,208.350006,211.274994,148.886414,2086672
2008-08-11,213.000000,214.449997,206.125000,208.488007,146.922394,3405100
2008-08-12,208.750000,210.925003,203.750000,204.811996,144.331894,3323504
2008-08-13,200.000000,209.425003,200.000000,207.074997,145.926636,3697968
2008-08-14,207.250000,211.162994,202.750000,208.300003,146.789948,3741508
2008-08-18,210.000000,213.100006,208.750000,210.386993,148.260620,1956648
2008-08-19,211.125000,212.750000,208.774994,210.311996,148.207764,1953300
2008-08-20,210.675003,212.250000,208.750000,210.399994,148.269760,1127256
2008-08-21,209.000000,210.500000,203.800003,204.462006,144.085251,1976516
2008-08-22,204.750000,206.188004,200.875000,204.750000,144.288208,2645284
2008-08-25,206.000000,208.750000,204.000000,204.550003,144.147293,942244
2008-08-26,202.488007,209.238007,202.488007,208.511993,146.939285,2205004
2008-08-27,205.024994,209.000000,203.274994,204.613007,144.191635,2131788
2008-08-28,205.000000,206.061996,195.662994,198.087006,139.592743,6580688
2008-08-29,200.000000,204.988007,200.000000,203.050003,143.090210,1998500
2008-09-01,203.750000,205.000000,201.750000,203.738007,143.575058,1527432
2008-09-02,203.738007,213.250000,203.738007,212.199997,149.538269,2647848
2008-09-04,211.250000,213.699997,208.087006,211.050003,148.727844,2461676
2008-09-05,212.500000,212.500000,206.250000,209.600006,147.706009,2445368
2008-09-08,215.000000,218.600006,210.500000,214.175003,150.930054,5170432
2008-09-09,213.750000,217.925003,210.000000,216.199997,152.357071,2815328
2008-09-10,215.287994,217.550003,212.024994,212.725006,149.908203,3063456
2008-09-11,212.725006,217.000000,207.250000,209.175003,147.406525,1908976
2008-09-12,216.250000,216.250000,200.238007,202.636993,142.799194,3573964
2008-09-15,195.000000,199.750000,186.250000,190.149994,133.999527,8550948
2008-09-16,187.375000,187.750000,181.250000,187.212006,131.929138,5072364
2008-09-17,187.000000,191.162994,182.000000,182.524994,128.626190,4200868
2008-09-18,182.000000,187.250000,167.750000,180.287994,127.049698,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712006,135.100327,9544368
2008-09-22,217.000000,217.000000,188.250000,191.699997,135.091812,4472944
2008-09-23,178.837006,191.925003,178.837006,180.250000,127.022972,2966120
2008-09-24,181.136993,187.000000,172.574997,178.261993,125.621994,7380724
2008-09-25,178.274994,179.962006,167.761993,172.100006,121.279655,15122632
2008-09-26,175.000000,175.000000,166.550003,169.050003,119.130257,4217244
2008-09-29,169.699997,169.699997,153.000000,155.000000,109.229172,5578636
2008-09-30,148.000000,169.175003,147.500000,166.399994,117.262787,8391372
2008-10-01,167.399994,171.225006,161.337006,167.938004,118.346619,6017916
2008-10-03,166.238007,166.238007,160.587006,164.375000,115.835793,4172404
2008-10-06,162.811996,162.811996,150.000000,154.750000,109.053009,5882984
2008-10-07,157.787994,166.250000,141.500000,143.975006,101.459793,8884604
2008-10-08,138.750000,140.738007,127.000000,136.649994,96.297844,8301380
2008-10-10,135.000000,137.500000,120.099998,131.199997,92.457230,13742076
2008-10-13,131.988007,150.725006,131.199997,143.212006,100.922112,13866024
2008-10-14,149.750000,154.850006,145.337006,148.175003,104.419556,7424624
2008-10-15,146.250000,147.162994,133.824997,135.774994,95.681213,5308752
2008-10-16,131.250000,132.175003,116.974998,123.750000,87.207169,8031800
2008-10-17,125.000000,132.250000,111.250000,113.462997,79.957863,9743540
2008-10-20,124.162003,126.250000,113.811996,122.837997,86.564476,12413060
2008-10-21,134.600006,141.975006,123.337997,139.774994,98.500038,11804900
2008-10-22,138.750000,138.750000,127.775002,136.662994,96.307022,6020668
2008-10-23,131.162994,147.000000,125.311996,136.824997,96.421158,10501016
2008-10-24,125.925003,134.100006,110.000000,124.712997,87.885796,8479936
2008-10-27,120.250000,129.500000,103.837997,124.188004,87.515839,8972576
2008-10-29,140.500000,143.750000,132.561996,135.199997,97.634575,10955572
2008-10-31,142.250000,148.750000,132.438004,134.375000,97.038780,10375980
2008-11-03,139.988007,145.750000,131.761993,136.850006,98.826126,7532020
2008-11-04,149.149994,149.149994,122.500000,127.125000,91.803207,9422540
2008-11-05,128.750000,137.225006,125.000000,126.599998,91.424118,9233164
2008-11-06,132.125000,132.125000,120.525002,125.050003,90.304764,7861916
2008-11-07,125.000000,133.750000,121.438004,131.287994,94.809540,5877720
2008-11-10,137.475006,138.125000,128.761993,136.613007,98.654961,4099016
2008-11-11,135.500000,136.938004,130.000000,132.212006,95.476776,6498776
2008-11-12,132.212006,138.613007,128.761993,133.725006,96.569405,7742044
2008-11-14,136.250000,137.125000,130.875000,132.712006,95.837875,6617464
2008-11-17,132.250000,134.250000,126.375000,129.750000,93.698853,8090972
2008-11-18,130.000000,130.000000,120.000000,120.787003,87.226242,9755152
2008-11-19,122.500000,124.000000,117.925003,120.662003,87.135971,8175088
2008-11-20,120.000000,120.000000,115.000000,118.250000,85.394165,5016448
2008-11-21,117.425003,129.250000,115.000000,126.612999,91.433479,6845692
2008-11-24,126.000000,132.912994,122.561996,129.975006,93.861351,8370556
2008-11-25,129.774994,134.988007,125.012001,126.000000,90.990784,5774020
2008-11-26,125.811996,132.500000,124.287003,131.863007,95.224777,6135556
2008-11-27,262.250000,262.250000,262.250000,262.250000,189.383606,0
2008-11-28,129.500000,142.000000,129.500000,139.850006,100.992584,12138064
2008-12-01,139.850006,148.438004,139.087006,141.037994,101.850449,11958704
2008-12-02,142.500000,142.500000,130.761993,133.212006,96.198944,6658808
2008-12-03,134.087006,137.925003,130.399994,133.699997,96.551369,9997992
2008-12-04,133.750000,138.425003,125.837997,137.350006,99.187218,8256508
2008-12-05,134.600006,136.324997,129.561996,130.449997,94.204361,7105448
2008-12-08,133.750000,136.561996,128.100006,130.561996,94.285255,7621404
2008-12-10,137.449997,139.199997,132.375000,135.261993,97.679337,8088380
2008-12-11,137.425003,137.425003,125.500000,126.912003,91.649429,7300252
2008-12-12,127.487999,127.487999,118.811996,120.324997,86.892601,7121036
2008-12-15,125.500000,125.500000,116.811996,117.412003,84.788986,5997716
2008-12-16,117.500000,121.224998,116.250000,119.837997,86.540909,5847868
2008-12-17,121.337997,123.000000,118.000000,119.324997,86.170471,6476068
2008-12-18,118.724998,128.524994,118.000000,127.625000,92.164284,5723936
2008-12-19,125.750000,133.500000,123.525002,128.386993,92.714569,4943988
2008-12-22,129.875000,129.875000,125.849998,127.637001,92.172974,4106852
2008-12-23,123.800003,127.900002,123.061996,125.150002,90.376991,3567120
2008-12-24,124.175003,126.188004,118.061996,119.537003,86.323555,9148436
2008-12-26,116.300003,123.750000,116.300003,117.912003,85.150070,3154564
2008-12-29,119.000000,119.875000,115.000000,119.199997,86.080185,4875608
2008-12-30,121.250000,123.375000,117.500000,120.637001,87.117912,3522528
2008-12-31,123.074997,123.074997,118.061996,119.474998,86.278748,2543696
2009-01-02,124.262001,127.175003,123.537003,124.574997,89.961739,5375740
2009-01-05,125.500000,130.750000,124.500000,128.811996,93.021492,4829776
2009-01-06,128.750000,130.500000,124.561996,126.599998,91.424118,5918992
2009-01-07,129.750000,129.949997,116.150002,126.199997,91.135239,9013828
2009-01-09,124.974998,137.449997,121.250000,134.238007,96.939873,14219980
2009-01-12,127.912003,132.500000,126.275002,128.136993,92.534027,7595416
2009-01-13,124.900002,134.250000,122.050003,131.412994,94.899796,13359808
2009-01-14,132.000000,139.399994,132.000000,134.738007,97.300949,5958904
2009-01-15,130.000000,130.750000,124.587997,127.612999,92.155624,7171524
2009-01-16,127.175003,129.750000,121.625000,125.750000,90.810280,9790076
2009-01-19,129.475006,129.475006,121.824997,125.188004,90.404419,6868376
2009-01-20,123.675003,126.974998,122.500000,124.112999,89.628098,4635196
2009-01-21,122.750000,125.250000,121.250000,123.074997,88.878525,3669860
2009-01-22,123.750000,126.012001,120.787003,124.150002,89.654831,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537003,87.767860,3031220
2009-01-27,122.750000,128.750000,122.750000,124.775002,90.106186,5243956
2009-01-28,118.800003,127.500000,118.800003,126.862999,93.871002,4789396
2009-01-29,128.011993,129.500000,124.025002,128.500000,95.082268,10017036
2009-01-30,126.250000,128.750000,124.574997,127.900002,94.638290,8707524
2009-02-02,127.199997,127.199997,121.787003,122.824997,90.883102,3234692
2009-02-03,123.250000,127.449997,123.250000,124.962997,92.465103,3808560
2009-02-04,125.750000,128.225006,123.250000,124.662003,92.242393,2484756
2009-02-05,125.000000,125.650002,119.561996,120.724998,89.329216,4341548
2009-02-06,122.500000,126.974998,121.750000,125.699997,93.010445,6840388
2009-02-09,125.000000,130.912994,124.162003,128.750000,95.267250,4595224
2009-02-10,129.250000,132.000000,127.750000,131.149994,97.043083,6790772
2009-02-11,129.500000,130.750000,128.000000,128.688004,95.221375,4502732
2009-02-12,128.000000,128.925003,126.025002,127.474998,94.323822,2844372
2009-02-13,127.500000,130.000000,126.750000,127.800003,94.564316,3257208
2009-02-16,126.900002,128.738007,124.500000,125.188004,92.631607,2501996
2009-02-17,124.000000,124.949997,120.000000,121.311996,89.763557,2950388
2009-02-18,120.337997,122.724998,119.250000,120.188004,88.931915,2629412
2009-02-19,120.500000,123.199997,119.750000,122.375000,90.550148,3477072
2009-02-20,121.625000,121.875000,116.074997,118.512001,87.691734,4771388
2009-02-24,117.500000,118.925003,115.125000,117.224998,86.739449,4495532
2009-02-25,117.500000,121.199997,117.500000,120.188004,88.931915,5517928
2009-02-26,120.250000,122.650002,119.250000,120.550003,89.199753,8808288
2009-02-27,120.500000,122.250000,113.811996,120.775002,89.366226,6750148
2009-03-02,118.525002,120.500000,113.699997,114.962997,85.065697,3988944
2009-03-03,113.000000,116.500000,109.837997,111.550003,82.540283,3560896
2009-03-04,112.000000,116.112999,111.550003,115.137001,85.194466,3258300
2009-03-05,116.237999,117.724998,114.500000,115.800003,85.685020,4284496
2009-03-06,115.000000,121.212997,114.412003,120.425003,89.107246,5805604
2009-03-09,117.775002,120.000000,114.750000,115.750000,85.648048,4535184
2009-03-12,115.412003,121.250000,115.412003,119.349998,88.311813,8617456
2009-03-13,118.337997,127.500000,118.337997,126.712997,93.760002,10199700
2009-03-16,127.500000,130.699997,125.599998,129.949997,96.155174,4672896
2009-03-17,128.750000,129.500000,123.262001,124.387001,92.038895,6946172
2009-03-18,125.000000,128.625000,125.000000,126.287003,93.444801,6413800
2009-03-19,126.375000,129.500000,125.400002,128.738007,95.258377,7382584
2009-03-20,132.225006,132.225006,126.375000,127.449997,94.305336,4139380
2009-03-23,131.125000,132.399994,127.750000,129.912994,96.127792,4587312
2009-03-24,130.550003,133.125000,128.050003,130.412994,96.497780,6681544
2009-03-25,125.912003,132.475006,125.912003,131.500000,97.302063,3831616
2009-03-26,128.162994,144.488007,128.162994,139.613007,103.305222,15230328
2009-03-27,134.162994,146.250000,134.162994,143.712006,106.338280,7079424
2009-03-30,133.438004,142.500000,129.500000,130.811996,96.792999,5148188
2009-03-31,131.250000,135.975006,131.250000,134.636993,99.623260,4777672
2009-04-01,134.000000,138.449997,130.125000,136.125000,100.724335,6724568
2009-04-02,136.412994,146.750000,136.412994,144.688004,107.060425,8503764
2009-04-06,146.199997,148.500000,143.925003,144.886993,107.207657,5414580
2009-04-08,146.274994,153.425003,140.250000,151.037994,111.759041,10193512
2009-04-09,153.000000,154.975006,148.561996,150.636993,111.462311,6586724
2009-04-13,151.125000,152.250000,143.800003,148.061996,109.556969,4121008
2009-04-15,137.886993,145.449997,137.511993,144.425003,106.865799,9767236
2009-04-16,145.000000,147.250000,141.800003,143.011993,105.820267,8868964
2009-04-17,144.199997,149.875000,141.274994,143.274994,106.014854,6664024
2009-04-20,138.188004,145.449997,138.188004,140.350006,103.850517,5330200
2009-04-21,144.899994,147.125000,136.250000,137.688004,101.880821,11488980
2009-04-22,140.000000,141.149994,134.287994,135.738007,100.437943,6584924
2009-04-23,137.375000,143.212006,136.300003,142.024994,105.089935,7373712
2009-04-24,139.988007,146.750000,139.988007,145.975006,108.012718,5377524
2009-04-27,145.962006,152.199997,143.125000,150.475006,111.342468,8141124
2009-04-28,149.774994,151.962006,144.087006,149.625000,110.713501,8388692
2009-04-29,150.500000,157.250000,150.500000,155.899994,115.356621,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,115.079163,0
2009-05-04,157.750000,174.899994,157.537994,166.600006,123.273949,11142936
2009-05-05,167.250000,168.738007,159.024994,162.750000,120.425179,8822316
2009-05-06,159.561996,162.425003,153.750000,158.837006,117.529839,52522096
2009-05-07,159.000000,161.250000,154.824997,157.925003,116.854996,7738864
2009-05-08,157.000000,160.500000,154.625000,157.738007,116.716629,9001752
2009-05-11,159.625000,159.912994,152.250000,153.811996,113.811623,5298612
2009-05-12,152.500000,161.449997,152.500000,160.274994,118.593880,9487452
2009-05-13,160.500000,161.225006,153.750000,155.425003,115.005165,7324800
2009-05-14,154.500000,156.750000,151.324997,154.949997,114.653687,9443176
2009-05-15,156.000000,163.712006,156.000000,161.011993,119.139175,10942472
2009-05-18,191.649994,197.899994,173.750000,185.962006,137.600693,73380
2009-05-19,187.500000,187.500000,163.899994,167.438004,123.894043,13015576
2009-05-20,167.500000,175.488007,165.750000,169.162994,125.170418,8507664
2009-05-21,167.500000,171.250000,161.000000,161.863007,119.768837,4459324
2009-05-22,157.500000,161.250000,157.500000,158.511993,117.289322,5861456
2009-05-25,159.000000,161.000000,155.662994,157.837006,116.789894,5673644
2009-05-26,158.738007,159.912994,155.125000,156.113007,115.514252,6058900
2009-05-27,157.699997,163.000000,157.699997,162.136993,119.971611,9222868
2009-05-28,155.850006,168.475006,155.850006,165.800003,122.682060,16863676
2009-05-29,167.188004,177.500000,163.162994,176.149994,130.340378,13871224
2009-06-01,168.337006,177.462006,168.337006,174.412994,129.055099,7905804
2009-06-02,175.000000,177.500000,172.500000,173.688004,128.518631,4118172
2009-06-03,172.500000,176.188004,170.774994,174.212006,128.906418,3914944
2009-06-04,171.750000,177.250000,171.587006,176.800003,130.821381,7020704
2009-06-05,177.250000,182.175003,174.087006,180.337006,133.438522,13220132
2009-06-08,181.175003,187.438004,180.000000,185.524994,137.277313,9267824
2009-06-09,182.774994,198.750000,182.774994,195.537994,144.686340,9690708
2009-06-10,196.250000,201.250000,191.811996,195.449997,144.621262,9383796
2009-06-11,197.000000,198.113007,192.500000,193.774994,143.381851,3883200
2009-06-12,196.250000,198.699997,190.300003,191.136993,141.429871,6358660
2009-06-15,191.175003,196.250000,188.750000,194.500000,143.918289,6595868
2009-06-16,191.649994,196.750000,185.600006,194.574997,145.848450,4344006
2009-06-17,196.000000,197.500000,187.500000,189.375000,141.950638,3741568
2009-06-18,189.000000,196.500000,186.024994,188.199997,141.069885,4753108
2009-06-19,188.500000,196.000000,187.500000,189.899994,142.344162,7727732
2009-06-22,192.199997,193.899994,184.000000,184.824997,138.540085,4106208
2009-06-23,180.000000,188.875000,179.000000,183.324997,137.415726,5135694
2009-06-24,186.475006,194.250000,180.100006,190.875000,143.074997,7303954
2009-06-25,191.000000,196.000000,185.149994,190.250000,142.606537,9694662
2009-06-26,191.250000,202.199997,188.274994,198.699997,148.940414,6099700
2009-06-29,199.925003,201.000000,191.675003,193.100006,144.742828,4745206
2009-06-30,193.750000,199.000000,191.574997,194.925003,146.110825,5923948
2009-07-01,193.550003,197.500000,191.225006,196.475006,147.272644,3684738
2009-07-02,195.000000,197.649994,190.600006,195.000000,146.167023,3715428
2009-07-03,192.500000,196.199997,192.500000,195.475006,146.523010,2919844
2009-07-06,198.500000,199.225006,189.175003,190.350006,142.681473,4488916
2009-07-07,192.000000,196.625000,190.000000,194.574997,145.848450,3804568
2009-07-08,194.350006,194.449997,184.125000,190.574997,142.850113,6694766
2009-07-09,191.050003,195.550003,185.500000,194.074997,145.473648,3964808
2009-07-10,195.500000,200.725006,195.000000,197.574997,148.097153,7468748
2009-07-13,195.000000,200.500000,194.125000,198.750000,148.977905,5119832
2009-07-14,202.500000,205.550003,200.199997,203.475006,152.519669,4464136
2009-07-15,205.449997,213.649994,205.000000,211.574997,158.591187,4470094
2009-07-16,214.000000,217.399994,206.600006,209.899994,157.335678,7596876
2009-07-17,210.699997,222.875000,210.500000,217.050003,162.695129,9094956
2009-07-20,222.500000,257.450012,222.500000,250.274994,187.599777,34539536
2009-07-21,251.500000,256.575012,237.024994,238.800003,178.998337,13005820
2009-07-22,241.850006,242.500000,226.149994,233.149994,174.763260,10674690
2009-07-23,235.500000,241.449997,235.000000,237.824997,178.267578,7662678
2009-07-24,245.000000,245.000000,238.000000,242.274994,181.603134,7909322
2009-07-27,241.000000,244.475006,238.550003,240.149994,181.508636,4652338
2009-07-28,242.175003,242.475006,235.649994,240.324997,181.640945,6334984
2009-07-29,240.000000,252.350006,237.500000,249.899994,188.877884,11072150
2009-07-30,252.625000,272.500000,245.125000,266.549988,201.462143,15672482
2009-07-31,269.500000,270.000000,260.700012,262.975006,198.760101,5634966
