Date,Open,High,Low,Close,Adj Close,Volume
2008-07-10,471.250000,471.250000,445.000000,451.312012,269.948883,7535936
2008-07-11,461.250000,468.662994,410.375000,419.212006,250.748520,26384936
2008-07-14,415.062012,417.500000,385.575012,388.888000,232.610489,14755164
2008-07-15,383.750000,394.750000,375.750000,386.162994,230.980560,12927888
2008-07-16,390.299988,394.250000,382.000000,386.899994,231.421371,6263504
2008-07-17,395.000000,401.950012,391.274994,395.575012,236.610184,6512340
2008-07-18,396.250000,399.750000,375.750000,386.850006,231.391449,8669424
2008-07-21,383.500000,395.924988,381.274994,390.325012,233.470016,5152024
2008-07-22,389.725006,399.562012,386.549988,394.575012,236.012100,4651324
2008-07-23,400.000000,412.524994,388.837006,400.562012,239.593155,8008228
2008-07-24,405.250000,405.250000,371.263000,391.825012,234.367233,11455040
2008-07-25,381.250000,395.500000,368.787994,387.662994,231.877747,5307292
2008-07-28,388.325012,399.000000,381.500000,384.862000,230.202347,5234240
2008-07-29,382.450012,386.475006,376.975006,385.174988,230.389526,4207060
2008-07-30,390.024994,402.437988,388.500000,400.513000,239.563858,7493164
2008-07-31,402.000000,403.000000,390.087006,395.862000,236.781860,9978364
2008-08-01,390.000000,411.625000,386.250000,409.862000,245.155884,5074832
2008-08-04,409.500000,420.987000,406.000000,414.712006,248.056915,4863152
2008-08-05,414.712006,423.888000,404.524994,419.638000,251.003387,7058120
2008-08-06,425.750000,431.250000,411.924988,424.837006,254.113068,13360164
2008-08-07,425.750000,433.500000,420.500000,431.537994,258.121246,3868716
2008-08-08,416.337006,429.937988,416.337006,419.899994,251.160080,4761704
2008-08-11,423.750000,429.250000,414.149994,417.600006,249.784409,6728064
2008-08-12,413.763000,424.200012,396.399994,400.975006,239.840240,13258396
2008-08-13,399.850006,408.500000,396.799988,406.487000,243.137177,6807068
2008-08-14,410.000000,426.100006,404.750000,423.375000,253.238632,8188028
2008-08-18,425.250000,434.250000,423.787994,426.087006,254.860764,4835420
2008-08-19,427.750000,428.674988,420.837006,423.187988,253.126755,3354664
2008-08-20,420.062012,427.424988,420.062012,424.825012,254.105942,2259432
2008-08-21,425.000000,425.750000,413.174988,415.362000,248.445724,2342724
2008-08-22,414.975006,425.674988,411.549988,424.125000,253.687225,4374996
2008-08-25,435.000000,436.250000,425.250000,426.612000,255.174805,1230564
2008-08-26,430.024994,434.962006,422.500000,424.500000,253.911514,9289376
2008-08-27,425.500000,429.750000,424.125000,427.049988,255.436813,5489224
2008-08-28,428.250000,429.250000,424.000000,424.850006,254.120850,5740400
2008-08-29,427.250000,437.500000,427.250000,437.274994,261.552795,4593344
2008-09-01,437.500000,441.674988,425.475006,430.825012,257.694763,5576952
2008-09-02,437.250000,445.500000,430.337006,443.812012,265.462860,4201864
2008-09-04,440.274994,451.250000,437.899994,447.250000,267.519287,10794692
2008-09-05,444.987000,444.987000,426.625000,428.075012,256.049866,5510460
2008-09-08,438.250000,440.500000,433.837006,437.513000,261.695221,4759200
2008-09-09,436.962006,439.500000,429.299988,437.362000,261.604858,4664908
2008-09-10,434.812012,443.062012,430.299988,439.937988,263.145660,5463736
2008-09-11,437.062012,440.000000,433.087006,437.662994,261.784912,6632932
2008-09-12,438.250000,438.250000,409.312012,411.000000,245.836594,12157564
2008-09-15,410.000000,410.000000,380.500000,394.537994,235.989990,8605880
2008-09-16,382.513000,396.500000,377.500000,391.600006,234.232651,7850396
2008-09-17,395.000000,411.737000,392.500000,394.750000,236.116791,9166328
2008-09-18,377.524994,390.000000,355.312012,381.350006,228.101669,13390096
2008-09-19,393.750000,411.475006,389.000000,406.237000,242.987640,15599972
2008-09-22,411.250000,415.087006,402.000000,407.475006,243.728149,6411896
2008-09-23,400.000000,406.000000,384.024994,385.987000,230.875259,6689128
2008-09-24,387.500000,391.950012,372.500000,381.075012,227.937180,9692852
2008-09-25,382.513000,382.513000,372.763000,376.712006,225.327454,9207132
2008-09-26,375.500000,376.712006,359.013000,361.725006,216.363159,4877980
2008-09-29,361.274994,363.000000,341.500000,348.325012,208.348022,8604896
2008-09-30,342.500000,363.424988,330.000000,349.513000,209.058624,11741532
2008-10-01,356.250000,366.750000,353.750000,362.325012,216.722000,13184008
2008-10-03,358.250000,360.000000,345.000000,347.975006,208.138702,6884132
2008-10-06,340.000000,347.500000,318.750000,329.662994,197.185501,6459108
2008-10-07,334.037994,343.250000,316.537994,325.450012,194.665482,9267868
2008-10-08,325.000000,325.000000,298.062012,313.562012,187.554779,11427596
2008-10-10,300.000000,320.000000,260.000000,306.299988,183.211090,18627852
2008-10-13,312.500000,340.000000,305.000000,329.638000,197.170517,9938544
2008-10-14,346.250000,352.875000,337.500000,349.487000,209.043060,7707268
2008-10-15,345.000000,345.000000,327.250000,333.850006,199.689911,6282260
2008-10-16,325.000000,325.000000,300.799988,315.750000,194.695358,6700036
2008-10-17,318.763000,327.250000,297.562012,300.687988,185.407944,6080312
2008-10-20,310.000000,327.737000,305.250000,323.638000,199.559174,5849692
2008-10-21,330.000000,348.500000,325.750000,336.899994,207.736710,9120264
2008-10-22,330.500000,332.325012,320.638000,324.888000,200.329956,7510476
2008-10-23,319.750000,339.600006,308.912994,320.812012,197.816650,10179580
2008-10-24,312.325012,325.000000,300.000000,311.524994,192.090164,9341864
2008-10-27,307.500000,322.500000,290.000000,312.950012,192.968857,10004556
2008-10-29,331.337006,337.500000,320.000000,326.087006,201.069229,12449028
2008-10-31,333.737000,359.975006,333.737000,347.237000,214.110657,15542472
2008-11-03,350.274994,361.750000,337.625000,344.649994,212.515427,9131136
2008-11-04,337.500000,344.487000,321.250000,332.975006,205.316513,11121852
2008-11-05,337.250000,348.750000,325.774994,330.500000,203.790390,8651040
2008-11-06,323.750000,329.500000,307.513000,311.424988,192.028488,6726628
2008-11-07,308.750000,322.500000,300.537994,315.700012,194.664520,5054628
2008-11-10,321.250000,338.725006,309.250000,334.625000,206.333908,5161052
2008-11-11,334.625000,337.100006,311.575012,314.174988,193.724167,4617608
2008-11-12,303.750000,326.712006,303.750000,314.862000,194.147781,6697180
2008-11-14,320.250000,323.674988,297.000000,303.299988,187.018539,8008580
2008-11-17,303.750000,311.000000,292.812012,308.100006,189.978271,9021528
2008-11-18,305.000000,305.000000,292.500000,295.125000,181.977737,7654320
2008-11-19,295.500000,300.000000,281.587006,293.174988,180.775314,11270532
2008-11-20,289.625000,289.625000,275.274994,280.462006,172.936325,5798952
2008-11-21,280.000000,300.000000,272.500000,296.162994,182.617752,6098852
2008-11-24,283.750000,304.950012,283.750000,299.049988,184.397949,7019632
2008-11-25,296.263000,309.225006,293.899994,295.487000,182.200958,4954964
2008-11-26,294.750000,298.750000,285.537994,296.774994,182.995117,7184720
2008-11-27,null,null,null,null,null,null
2008-11-28,292.537994,313.750000,280.024994,310.962006,191.743042,12015712
2008-12-01,312.500000,324.674988,304.500000,307.799988,189.793289,9369348
2008-12-02,306.000000,306.000000,294.250000,302.087006,186.270554,6407164
2008-12-03,301.000000,305.500000,285.000000,289.138000,178.286072,8934668
2008-12-04,290.000000,299.487000,287.087006,298.100006,183.812119,5662020
2008-12-05,298.000000,298.000000,280.649994,283.625000,174.886658,6105064
2008-12-08,288.799988,297.500000,284.524994,289.437988,178.471039,11830572
2008-12-10,296.225006,301.674988,289.774994,293.437988,180.937531,11218200
2008-12-11,294.212006,294.424988,280.575012,283.725006,174.948334,8250568
2008-12-12,280.000000,280.000000,269.299988,276.212006,170.315720,6539176
2008-12-15,280.000000,284.500000,272.513000,275.575012,169.922974,6869076
2008-12-16,275.750000,283.250000,271.263000,281.200012,173.391388,4450360
2008-12-17,284.912994,294.000000,280.750000,285.388000,175.973724,12218520
2008-12-18,286.250000,296.100006,286.250000,294.263000,181.446198,6334712
2008-12-19,295.274994,300.000000,287.312012,297.825012,183.642624,6260368
2008-12-22,300.000000,301.250000,291.524994,296.700012,182.948868,4374592
2008-12-23,293.950012,297.500000,290.899994,294.013000,181.292023,3550104
2008-12-24,295.000000,305.562012,291.924988,293.500000,180.975723,4275528
2008-12-26,289.263000,297.200012,276.250000,277.312012,170.994003,5944660
2008-12-29,277.513000,279.899994,266.250000,278.437988,171.688263,7132344
2008-12-30,280.500000,283.462006,272.787994,281.975006,173.869263,4228752
2008-12-31,283.750000,284.750000,275.774994,278.862000,171.949783,3610660
2009-01-02,291.250000,291.250000,280.950012,283.024994,174.516708,4506040
2009-01-05,285.000000,296.174988,284.924988,293.200012,180.790787,5620616
2009-01-06,295.000000,297.500000,286.337006,292.138000,180.135895,5781932
2009-01-07,292.787994,299.388000,286.399994,296.888000,183.064789,11269176
2009-01-09,296.524994,316.649994,292.500000,300.850006,185.507813,20091080
2009-01-12,287.912994,302.487000,284.562012,289.924988,178.771301,15634588
2009-01-13,294.987000,310.600006,279.750000,307.037994,189.323425,21978328
2009-01-14,306.375000,328.500000,306.375000,325.899994,200.953949,20775632
2009-01-15,315.000000,315.975006,303.750000,312.924988,192.953415,12679588
2009-01-16,314.500000,318.475006,310.000000,316.850006,195.373657,6358636
2009-01-19,316.750000,318.187988,310.138000,315.513000,194.549210,4771844
2009-01-20,310.000000,314.250000,307.500000,312.937988,192.961426,2487344
2009-01-21,307.750000,312.875000,303.500000,305.962006,188.659973,3885368
2009-01-22,308.750000,309.750000,300.750000,307.725006,189.747025,4388040
2009-01-23,302.500000,306.700012,297.638000,301.162994,185.700806,5812512
2009-01-27,304.750000,315.000000,303.750000,313.024994,193.015076,5253592
2009-01-28,315.750000,324.000000,312.500000,321.674988,198.348770,3593924
2009-01-29,322.500000,329.750000,321.750000,327.537994,201.963943,13000876
2009-01-30,325.250000,328.500000,321.750000,326.662994,201.424423,5815836
2009-02-02,323.000000,324.250000,316.987000,319.912994,197.262283,8435004
2009-02-03,321.500000,325.500000,315.149994,320.625000,197.701309,8062536
2009-02-04,321.250000,326.549988,319.087006,320.412994,197.570587,3787152
2009-02-05,321.500000,323.750000,309.375000,313.962006,193.592850,8768812
2009-02-06,314.725006,324.350006,312.000000,322.225006,198.687897,7010008
2009-02-09,317.000000,330.000000,317.000000,328.024994,202.264206,5756820
2009-02-10,328.625000,331.250000,323.750000,327.100006,201.693909,6683880
2009-02-11,322.500000,326.225006,320.000000,325.475006,200.691864,3528512
2009-02-12,323.750000,323.750000,312.524994,313.638000,193.393066,5621328
2009-02-13,317.487000,319.987000,311.013000,312.912994,192.946014,6395668
2009-02-16,314.987000,315.000000,303.774994,305.362000,188.289993,5942868
2009-02-17,302.000000,304.700012,291.250000,293.487000,180.967743,7512592
2009-02-18,294.625000,297.000000,278.837006,294.700012,181.715668,5548328
2009-02-19,293.750000,303.424988,293.000000,302.212006,186.347626,4941400
2009-02-20,297.500000,299.087006,291.250000,294.287994,181.461609,3817928
2009-02-24,288.750000,298.000000,286.375000,296.388000,182.756500,3854404
2009-02-25,298.000000,306.112000,297.500000,304.362000,187.673386,5312504
2009-02-26,301.000000,310.000000,300.000000,309.000000,190.533203,8285924
2009-02-27,306.924988,309.462006,300.937988,307.812012,189.800705,6663388
2009-03-02,304.500000,306.950012,297.500000,304.763000,187.920624,5910296
2009-03-03,301.500000,304.950012,297.862000,299.399994,184.613693,4409224
2009-03-04,300.250000,304.250000,295.000000,299.799988,184.860382,4320804
2009-03-05,301.250000,306.200012,293.899994,295.487000,182.200958,3469880
2009-03-06,295.500000,309.500000,287.875000,304.837006,187.966278,5139476
2009-03-09,301.274994,304.000000,297.524994,300.513000,185.300018,4931720
2009-03-12,303.024994,313.962006,302.750000,306.950012,189.269211,8251176
2009-03-13,312.350006,324.987000,310.000000,324.263000,199.944595,7330488
2009-03-16,325.750000,325.750000,317.274994,321.950012,198.518326,6749632
2009-03-17,321.000000,321.000000,314.250000,316.375000,195.080765,4948996
2009-03-18,316.250000,325.500000,316.250000,319.513000,197.015625,7334152
2009-03-19,321.250000,327.649994,317.500000,324.299988,199.967377,6712532
2009-03-20,330.850006,330.850006,321.250000,324.049988,199.813187,4751572
2009-03-23,325.049988,334.987000,323.799988,332.825012,205.224014,6121420
2009-03-24,336.250000,340.062012,327.774994,330.187988,203.597977,5373328
2009-03-25,328.062012,337.500000,328.062012,334.737000,206.402985,6549640
2009-03-26,336.250000,349.274994,335.549988,344.787994,212.600510,11973060
2009-03-27,343.750000,346.500000,332.513000,336.225006,207.320496,8349808
2009-03-30,330.000000,332.250000,316.412994,325.325012,200.599426,6196704
2009-03-31,327.500000,334.975006,325.250000,330.975006,204.083267,6387612
2009-04-01,332.787994,344.987000,326.337006,343.437988,211.768082,6219444
2009-04-02,349.000000,358.750000,345.638000,354.850006,218.804886,7858868
2009-04-06,360.812012,367.250000,346.013000,353.513000,217.980453,6928488
2009-04-08,347.513000,358.662994,339.125000,356.287994,219.691513,9902888
2009-04-09,358.750000,359.225006,349.000000,356.750000,219.976456,7530844
2009-04-13,358.750000,366.737000,344.299988,352.325012,217.247925,9418256
2009-04-15,337.000000,345.500000,325.037994,342.649994,211.282227,22318136
2009-04-16,343.000000,350.000000,330.000000,336.299988,207.366730,13653656
2009-04-17,337.500000,355.200012,337.500000,349.325012,215.398132,11749704
2009-04-20,346.263000,352.500000,343.250000,348.362000,214.804321,7466348
2009-04-21,344.750000,347.475006,338.750000,340.612000,210.025543,4006932
2009-04-22,340.500000,347.000000,338.875000,345.274994,212.900787,5311120
2009-04-23,342.787994,364.924988,339.100006,362.612000,223.591034,6097296
2009-04-24,360.274994,364.500000,351.138000,362.149994,223.306137,5705644
2009-04-27,361.975006,362.475006,353.750000,358.975006,221.348389,4819052
2009-04-28,357.500000,367.274994,354.500000,357.687988,220.554886,4717848
2009-04-29,360.000000,379.412994,357.587006,377.312012,232.655228,7707116
2009-04-30,373.250000,373.250000,373.250000,373.250000,230.150543,0
2009-05-04,380.024994,408.975006,380.024994,407.049988,250.992020,10007040
2009-05-05,403.888000,406.250000,387.575012,395.513000,243.878174,9215300
2009-05-06,393.875000,402.250000,386.975006,393.312012,242.521072,7234096
2009-05-07,392.500000,393.487000,382.325012,388.187988,239.361496,7269072
2009-05-08,387.250000,392.750000,375.299988,380.174988,234.420593,6475584
2009-05-11,380.000000,384.674988,373.049988,379.412994,233.950745,3268900
2009-05-12,376.250000,401.250000,375.899994,399.612000,246.405731,7065888
2009-05-13,400.062012,400.062012,390.000000,393.487000,242.628967,3754244
2009-05-14,385.000000,397.000000,383.225006,391.799988,241.588745,4273636
2009-05-15,392.750000,401.750000,390.138000,398.200012,245.535004,4188824
2009-05-18,426.250000,477.725006,420.250000,450.024994,277.490936,69812
2009-05-19,427.812012,448.750000,387.000000,389.737000,240.316605,22208952
2009-05-20,389.500000,402.000000,378.837006,382.725006,235.992981,16704300
2009-05-21,380.250000,388.750000,373.000000,375.600006,231.599625,9711744
2009-05-22,372.500000,382.250000,371.263000,380.575012,234.667267,4559580
2009-05-25,382.500000,382.500000,372.638000,377.763000,232.933350,5228280
2009-05-26,381.024994,390.149994,377.774994,386.912994,238.575317,5826832
2009-05-27,390.500000,399.250000,389.037994,397.037994,244.818527,4949424
2009-05-28,379.388000,407.250000,379.388000,394.750000,243.407715,10433448
2009-05-29,397.187988,403.750000,393.750000,401.274994,247.431091,6959196
2009-06-01,403.837006,421.424988,401.337006,419.125000,258.437622,6593864
2009-06-02,424.962006,427.000000,415.750000,422.162994,260.310883,5213080
2009-06-03,422.062012,427.000000,403.299988,410.375000,253.042236,6857012
2009-06-04,408.700012,412.350006,400.250000,407.475006,259.800720,5472508
2009-06-05,413.000000,428.750000,408.750000,424.725006,270.799103,8297340
2009-06-08,424.500000,438.000000,423.000000,435.524994,277.685028,5639192
2009-06-09,432.500000,450.000000,430.049988,448.700012,286.085236,8437772
2009-06-10,447.500000,459.500000,440.750000,452.200012,288.316803,8866684
2009-06-11,461.100006,461.100006,430.149994,437.737000,279.095398,8128900
2009-06-12,440.250000,443.750000,428.250000,432.112000,275.508972,4733536
2009-06-15,431.225006,443.987000,421.037994,428.774994,273.381317,8306376
2009-06-16,427.000000,433.737000,421.250000,431.162994,274.903870,4759848
2009-06-17,424.500000,435.524994,419.087006,427.862000,272.799225,6735352
2009-06-18,423.000000,440.500000,421.412994,431.437988,275.079193,6357204
2009-06-19,432.000000,446.274994,429.287994,442.600006,282.195984,7487460
2009-06-22,445.049988,447.299988,437.000000,441.600006,281.558380,4709304
2009-06-23,435.312012,442.475006,425.250000,436.837006,278.521545,6316016
2009-06-24,437.587006,443.725006,430.549988,439.388000,280.148071,5095212
2009-06-25,441.125000,449.450012,437.049988,439.774994,280.394745,6615440
2009-06-26,446.250000,460.000000,438.750000,456.774994,291.233704,6473088
2009-06-29,464.975006,517.500000,442.750000,445.737000,284.196106,4897716
2009-06-30,448.750000,449.750000,439.549988,444.125000,283.168274,4478424
2009-07-01,442.638000,452.937988,441.149994,448.799988,286.148987,3996072
2009-07-02,447.787994,451.000000,441.274994,449.162994,286.380463,4209520
2009-07-03,446.299988,454.000000,436.912994,451.287994,287.735291,4445924
2009-07-06,452.500000,454.850006,437.587006,440.299988,280.729462,6774344
2009-07-07,449.250000,449.250000,431.250000,434.475006,277.015564,6342980
2009-07-08,432.250000,434.500000,422.500000,426.600006,271.994598,4512296
2009-07-09,427.500000,427.500000,417.500000,419.388000,267.396271,5460896
2009-07-10,425.000000,442.450012,416.250000,430.287994,274.345947,12102700
2009-07-13,428.200012,443.725006,425.274994,442.524994,282.148102,4124500
2009-07-14,442.475006,454.987000,437.774994,452.950012,288.795013,5823436
2009-07-15,450.412994,455.862000,438.750000,447.912994,285.583435,7787416
2009-07-16,450.000000,454.399994,441.725006,448.774994,286.133057,4696636
2009-07-17,450.562012,468.500000,450.500000,466.575012,297.482117,6285764
2009-07-20,467.524994,498.500000,467.524994,492.850006,314.234680,10037868
2009-07-21,491.225006,492.500000,481.388000,485.787994,309.732056,7262268
2009-07-22,485.787994,493.700012,473.162994,479.950012,306.009857,7657132
2009-07-23,480.000000,494.638000,480.000000,489.687988,312.218658,8644244
2009-07-24,490.024994,504.250000,490.024994,500.912994,319.375519,7020604
2009-07-27,500.000000,511.225006,498.825012,506.975006,323.240662,5221660
2009-07-28,503.750000,509.638000,491.750000,499.263000,318.323578,7050564
2009-07-29,490.075012,499.475006,486.049988,496.174988,316.354614,6963804
2009-07-30,496.562012,505.500000,496.562012,503.487000,321.016724,11140748
2009-07-31,507.975006,519.750000,506.674988,516.088013,329.051025,8291480
2009-08-03,516.000000,523.349976,512.036987,519.112000,330.978943,7320412
